INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
11666	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11667	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11668	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11669	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11670	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11671	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11672	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11673	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11674	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11675	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11676	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11677	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11678	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11679	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11680	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11681	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11682	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11683	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11684	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11685	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11686	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11687	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11688	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11689	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11690	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11691	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11692	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11693	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11694	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11695	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11696	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11697	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11698	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11699	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11700	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11701	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11702	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11703	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11704	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11705	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11706	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11707	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11708	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11709	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11710	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11711	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11712	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11713	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11714	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11715	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11716	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11717	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11718	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11719	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11720	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11721	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11722	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11723	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11724	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11725	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11726	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11727	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11728	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11729	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11730	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11731	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
11732	Trß¶ng Cänh Quái	0	105	3242	0	10	0	-1	9	40	3	0.1	-1	1	5482	2059	5482	2059	39870	4983	0	0	3194	304	14	14	3500	800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1200	2400	-1	-1	-1	-1	-1	-1	-1	1	29	10	0	0	7	2	0	0	0
